,ProductId,UserId,Score
213473,B001HWGKV8,A13NSUJ2BDIFAC,4
213474,B001HWGKV8,ATU5A4CLX74ZH,3
213475,B001HWGKV8,A30D9J34037TPE,5
213476,B001HWGKV8,A38GQZIJ9511I9,2
213477,B001HWGKV8,A2XAKGRUHIE2ZA,4
213478,B001HWGKV8,AUOB0CQI9YJV7,5
213479,B001HWGKV8,A2S4PKWVONFAQN,5
213480,B001HWGKV8,ABTPZ8XWI7GSZ,5
213481,B001HWGKV8,A3QRYMPR0ADQ2J,5
213482,B001HWGKV8,A2H3RTMXP23Y5D,5
213483,B001HWGKV8,A27SNFI60AS92M,4
213484,B001HWGKV8,A37AC3MTIW40CD,5
213485,B001HWGKV8,A37BNU9KEYV2UC,1
213486,B001HWGKV8,AEI8RBVD9S3SL,5
213487,B001HWGKV8,A2PHKBUVKWDN2F,5
213488,B001HWGKV8,A3GC53B932W1WG,5
213489,B001HWGKV8,A5YO6D3KN7GDR,5
213490,B001HWGKV8,AJTR3W7GOYV0I,5
213491,B001HWGKV8,A136VAVDIU9DOU,5
213492,B001HWGKV8,A2DBQWLG9HU8N5,1
213495,B004DBTSMI,A2RL1RS6PWUHWI,4
213497,B004DBTSMI,ALL9XFM0Q1N4E,5
213500,B000Y2EH4E,A37WVR9M1STQDU,5
213505,B000Y2EH4E,A3UUTDX2WNVUS3,5
213509,B000FDP610,A18L1CVUIQRE9L,5
213556,B00141OVJA,ABQN42N7ICNZQ,1
213573,B00141OVJA,A2GHU8I0P3HFRW,1
213575,B00141OVJA,A3ARVWLRF8WPPZ,5
213588,B00141OVJA,A1NJXFN4V5AUOL,5
213590,B00141OVJA,ANWBTNWFJC4FF,5
213610,B00141OVJA,A7EJERNB7IK3Z,1
213634,B0026LINSW,A24ZV048V7J0MT,4
213658,B001IZID32,A13MKSASQ6YWL7,4
213680,B0039LVLS2,A3RYMO6S22FMM5,1
213687,B0039LVLS2,A2YYUOXGL9JGZT,5
213688,B0039LVLS2,A2YYUOXGL9JGZT,5
213698,B0039LVLS2,A11YOTONCPRQ9S,2
213699,B0039LVLS2,ANYAQ3TVKP69E,4
213702,B0039LVLS2,A3EIOMC103PG7W,5
213711,B0039LVLS2,A1UASXJKH475MV,3
213714,B0039LVLS2,A1H703P9ALYVM6,3
213715,B0039LVLS2,A2C9XE9I8RSKNX,2
213722,B0039LVLS2,A2JBZHQVQF7MV0,2
213724,B0039LVLS2,A1ANPMPOYVPMSB,2
213729,B0039LVLS2,A22JHOEDZED75E,3
213734,B0039LVLS2,A3BBC8E7QT7N9I,3
213735,B0039LVLS2,A1CVEGNOQ62A25,1
213745,B0039LVLS2,A39ILC0QR4E09L,5
213782,B0039LVLS2,A2YYUOXGL9JGZT,5
213783,B0039LVLS2,A2YYUOXGL9JGZT,5
213792,B0039LVLS2,A22JHOEDZED75E,4
213819,B0039LVLS2,A22JHOEDZED75E,4
213835,B001EQ4S9I,A3TP31S61PPE3G,1
213837,B001EQ4S9I,AAX6FRNBEU9PK,5
213876,B0000D9MXL,A1CVEGNOQ62A25,5
213902,B004MNI74C,A33AQPJYH7UUXR,4
213916,B000EPMP40,A2K4ZBXN90KTKJ,5
213919,B000EPMP40,A2XL6TZM34HFV3,4
213928,B000EPMP40,A2GJ13F7WIYX2E,4
213946,B000EPMP40,A2GJ13F7WIYX2E,2
213950,B000EPMP40,A175N19FS2B4J,3
213959,B000EPMP40,A29SDTTPMASNVN,5
213963,B000EPMP40,A2K4ZBXN90KTKJ,5
213966,B000EPMP40,A12ENBT314RFXR,5
213967,B000EPMP40,A12ENBT314RFXR,4
213971,B000EPMP40,A2IFYWQ4RC21NE,5
213977,B000EPMP40,A23X9QV9XPU9MG,5
213994,B0043H36IY,A37MH7ICH80QOX,4
214002,B004VLVQSO,A1FP5ZLSKR07SU,5
214008,B0001YYONO,A1XQMQMF07QZQS,5
214021,B001E5E12I,A1D7SKBDFLSKFX,5
214027,B001E5E12I,A29JAG9ML7C9DR,5
214034,B000JIN1H2,AP8D74QD9LUUL,5
214041,B000JIN1H2,AAX6FRNBEU9PK,5
214045,B000JIN1H2,A36WGHR8TO5DKT,2
214046,B000JIN1H2,AKOYMM5TTRIHQ,4
214047,B000JIN1H2,AXSV2IRQX2C20,5
214054,B000JIN1H2,A3091RP0SPZLMN,4
214065,B000JIN1H2,A3LWC833HQIG7J,5
214074,B000JIN1H2,A1QIXPV1XB7GL4,5
214081,B000JIN1H2,AEO407GROR6JB,2
214085,B000JIN1H2,A2A1XYSB692L6J,5
214091,B000TOB8QW,A19SDJ2TSSL8HI,4
214094,B000TOB8QW,A3JZJQHY3159IQ,1
214103,B0051OQ73E,ABDCYK04CL6O4,5
214104,B0051OQ73E,A31N6KB160O508,5
214108,B003VMW0KC,AZV26LP92E6WU,5
214109,B001P734XC,A22CW0ZHY3NJH8,3
214119,B003VTLOQQ,A3BH49ZKESHDID,4
214122,B001SB6O1O,AXJ1QYBUL86ON,5
214146,B000Q9TSIU,A1PJX7Y2V3SICE,5
214171,B000EXA92M,A2YKWYC3WQJX5J,5
214174,B000EXA92M,A1WX42M589VAMQ,5
214178,B000EXA92M,A2XPGNJ8YUPHM0,3
214181,B000EXA92M,A1U1ALQQMB6J22,5
214185,B002MG45SI,A3VKBFC5K2INR4,5
214198,B000WYL68Y,A31N6KB160O508,5
214200,B000GZYARS,A2OEUROGZDTXUJ,2
214202,B000GZYARS,A29313797NGT9L,4
214210,B005F5P4PG,A1R5Q4GXSYSKPH,2
214226,B004138SJW,A1Z4LX3Q1YMF84,2
214240,B00061MUR4,A1I85Y08VRZ32Q,1
214243,B00061MUR4,A16V6Y0BWZAGNI,5
214246,B001SAQCNA,A3UCN2RGY7O6S1,4
214320,B00113J9C0,A33YZNZIRA3H97,2
214321,B00260030O,ALSAOZ1V546VT,5
214330,B000M2PSDU,A1HOXKR7OKJ1X1,5
214345,B004LQRQU6,A2K3J2X8KDY47N,5
214369,B001E5E1XW,AORGKBNQZ83O8,5
214370,B001E5E1XW,A1S52XH2CS4Y26,5
214380,B001E5E1XW,A27IHE8E5MGKG3,5
214398,B001E5E1XW,A31LEVBRCI0BQX,1
214402,B004CPAP5E,ADLVFFE4VBT8,5
214408,B0037N7GIQ,A2GEZJHBV92EVR,5
214428,B000MQSJB4,A2A9X58G2GTBLP,5
214432,B0049BCL0I,A3R4794K2RVU1S,5
214440,B001E5E1XC,A28QTVEFQX6Y9X,3
214450,B001E5E1XC,A3LX57I5OKG70V,3
214459,B004TES39I,A17UR3NRLARXCH,5
214463,B004TES39I,A2UTZ7HH4UKDZW,5
214464,B004TES39I,A22PUBSSNP54L,5
214467,B004TES39I,A39Y59C6FTC0GL,5
214468,B004TES39I,A3E9OJWHMXMYYF,5
214472,B004TES39I,ADS5APY1NKTL4,5
214474,B004TES39I,AQQLWCMRNDFGI,4
214475,B004TES39I,A36GEDLB5A5MJ,5
214480,B004TES39I,A3E9OJWHMXMYYF,5
214483,B004TES39I,AXJ1QYBUL86ON,5
214484,B004TES39I,A26N3GLFUNS4NL,5
214492,B004TES39I,A1Q7A78VSQ5GQ4,5
214495,B004TES39I,AYB4ELCS5AM8P,5
214496,B004TES39I,A2M8JQ3AME7878,4
214497,B004TES39I,AJCK6OKNWGIYG,5
214501,B004TES39I,A3J171NBGIBYAW,4
214506,B004TES39I,A2QDOJFFLFGF18,5
214507,B004TES39I,A30ARMF3JEKEJY,4
214509,B004TES39I,A33K20V4DNLVRF,5
214515,B004TES39I,A3PZ4AXTY9J1DZ,5
214522,B004TES39I,A1AQ2W2R4SOVGN,1
214524,B004TES39I,A2B5OI74EHGVH1,1
214525,B004TES39I,A3ARC3UIY3Z1KQ,1
214542,B0058D3IEE,A3PJSAXKHJLS1E,4
214546,B0045XF62K,A3QJQQZTKFV7BJ,5
214547,B0045XF62K,A24ZV048V7J0MT,5
214552,B000E1HVD4,A3OXHLG6DIBRW8,5
214556,B000E1HVD4,A1FP5ZLSKR07SU,4
214566,B004S07GDM,A1XVQ3KHS22E3F,5
214568,B002HFW9RS,A1YUL9PCJR3JTY,4
214579,B000GAQE4A,A688RIZ2POWSQ,5
214580,B000GAQE4A,A1080SE9X3ECK0,5
214599,B002ZHB0DW,AGTO21BHY08LF,5
214611,B001KQAR24,A1ILMDO2212ZZ9,5
214636,B001KQAR24,ASLIIRP3RGES6,3
214687,B001KQAR24,A1XQMQMF07QZQS,5
214689,B001KQAR24,A1J2JXJLPXQOPS,5
214695,B001KQAR24,A2D1LPEUCTNT8X,5
214717,B001KQAR24,A2PNOU7NXB1JE4,5
214740,B0011CX29W,A1WX42M589VAMQ,4
214748,B001BBXP7M,A38OCDJQOAQ2XG,5
214751,B001BBXP7M,A17V9XL4CWTQ6G,3
214755,B001BBXP7M,A38OCDJQOAQ2XG,5
214785,B001BBXP7M,A2N5YX7DLGPG3K,5
214833,B005A1KXKG,A36MP37DITBU6F,5
214838,B0045RJWVC,A3RR2P5IS3DGPR,5
214839,B0014GX8RG,AG1JWQCP2UKI7,2
214887,B00113ZTVK,A1US7D4TJ492TO,4
214893,B00113ZTVK,A2DPYMNI2HCIOI,4
214898,B00113ZTVK,A132ETQPMHQ585,5
214903,B006N3I8PC,A1F7YU6O5RU432,3
214942,B006N3I8PC,A3A90CELVLOUP6,3
214969,B0027EBPV0,A24HT9FC6OU1J2,5
214974,B0027EBPV0,A24HT9FC6OU1J2,5
214977,B0027EBPV0,A1BD342U8BF3UC,5
214979,B0027EBPV0,A2GLD72HQYHG0P,5
215001,B000IXUK8G,AKOCTZQVAFCOZ,5
215003,B000IXUK8G,AZV26LP92E6WU,5
215013,B000EDDSFW,A1GYEGLX3P2Y7P,5
215023,B000EDDSFW,A393F381MA82AY,5
215041,B0030VBRCG,A20P8VC55KPPCT,5
215042,B0030VBRCG,A20P8VC55KPPCT,5
215044,B0030VBRCG,A1LID3YS6I9O4F,5
215058,B0030VBRCG,A2P7TE7CVQAHH7,5
215059,B0030VBRCG,A2P7TE7CVQAHH7,4
215060,B0030VBRCG,A2P7TE7CVQAHH7,5
215067,B0030VBRCG,A4DTM6B4IBYQX,5
215068,B0030VBRCG,A4DTM6B4IBYQX,5
215071,B0030VBRCG,A19SXBQWY5Y4YW,5
215072,B0030VBRCG,A4DTM6B4IBYQX,4
215092,B0030VBRCG,A2BT4NQWOUS5C0,5
215114,B0030VBRCG,A1G74LVQBHXR55,4
215120,B0030VBRCG,A219WUOP4BNUX1,5
215127,B0030VBRCG,A3KG2JE0QVJKOV,5
215132,B0030VBRCG,AKOYMM5TTRIHQ,3
215142,B0030VBRCG,A2KZRK2T9KFA0X,5
215145,B0030VBRCG,A18EXBM5U6KSQB,5
215148,B0030VBRCG,A1LID3YS6I9O4F,5
215149,B0030VBRCG,A367RKSM6DA1H2,5
215154,B0030VBRCG,A311KZN5SZ5IFZ,5
215155,B0030VBRCG,A311KZN5SZ5IFZ,5
215159,B0030VBRCG,A1051DBTLWP5A2,5
215166,B0030VBRCG,A1LID3YS6I9O4F,5
215171,B0030VBRCG,A367RKSM6DA1H2,5
215172,B0030VBRCG,A367RKSM6DA1H2,5
215181,B0030VBRCG,A1S6HK2R1KUC5E,5
215190,B0030VBRCG,A20P8VC55KPPCT,5
215191,B0030VBRCG,A20P8VC55KPPCT,5
215201,B00473OMXC,A2SZWFJX0783BF,3
215225,B000KOSSEG,A2DVFHG099GUGE,3
215230,B000F9XB8O,AR7TAEEUDHMUB,5
215233,B00473Z8RQ,A2RL1RS6PWUHWI,3
215239,B000EMW5N4,ACAXV4V8PBCE3,5
215251,B000EMW5N4,A29313797NGT9L,4
215252,B000EMW5N4,A2II54B3VA45LN,5
215254,B000EMW5N4,A35JP8KSV9281K,5
215258,B000Z4TDXQ,A3FY3H6F4249E0,5
215295,B000UGGVXY,A1T2WKMLGSO507,1
215304,B00407GA6M,AJGU56YG8G1DQ,5
215323,B001EO5QPA,A16KK3YHCWE29C,3
215327,B001EO5QPA,A3DQWFWINN3V5A,2
215332,B001EO5QPA,A196SEEGLL4OGD,3
215335,B001EO5QPA,A2OOGNEEW60IQ,3
215336,B001EO5QPA,AAVXLDJPBOJBW,4
215339,B001EO5QPA,A1YUL9PCJR3JTY,4
215341,B001EO5QPA,AAVXLDJPBOJBW,4
215342,B001EO5QPA,AXO4PQU0XG3TG,4
215346,B001EO5QPA,A3MUSWDCTZINQZ,5
215350,B001EO5QPA,A1LZJZIHUPLDV4,5
215351,B001EO5QPA,A32SK8XY51OQFR,5
215355,B001EO5QPA,A1YUL9PCJR3JTY,4
215356,B001EO5QPA,A1YGG6T4YJZWC1,5
215357,B001EO5QPA,A4XQ04F3KY20W,5
215360,B001EO5QPA,A1CHKAWX7FAOM4,4
215366,B001EO5QPA,A2FRFAQCWZJT3Q,5
215371,B001EO5QPA,A32SK8XY51OQFR,5
215374,B001EO5QPA,A1LZJZIHUPLDV4,5
215378,B001EO5QPA,A21XUSS7STBPPY,4
215396,B001EO5QPA,A21XUSS7STBPPY,5
215402,B001EO5QPA,AZ4T61QUJHA9E,4
215405,B001EO5QPA,A3MSDZ7KLMRGRR,5
215409,B001EO5QPA,A16KK3YHCWE29C,3
215410,B001EO5QPA,A1M5D0DG09UGVM,4
215413,B001EO5QPA,A351W0BCYYUGYW,4
215418,B001EO5QPA,A4XQ04F3KY20W,5
215440,B0014X5O1C,A1FWFCJU2G7TRA,5
215441,B0014X5O1C,A3BAE79NXFDXGV,5
215443,B0014X5O1C,A2HQ8RTAJYEUJO,4
215448,B0014X5O1C,AR5SY32T76DBM,4
215451,B0014X5O1C,AKMEY1BSHSDG7,5
215452,B0014X5O1C,A1QK0XCAPHIW1L,5
215457,B0014X5O1C,AWIF8AR75LL9L,5
215465,B0014X5O1C,A2BCDZO1XQLDH,5
215468,B0014X5O1C,A2W0XCWOK3MW6F,5
215469,B0014X5O1C,A1WBEIH7Z37LN9,4
215473,B0014X5O1C,A1B05INWIDZ74O,5
215479,B0014X5O1C,AHYRTWABDAG1H,5
215487,B0014X5O1C,A281NPSIMI1C2R,5
215490,B0014X5O1C,AJCK6OKNWGIYG,5
215513,B0014X5O1C,A87RT63V7SMD3,4
215514,B0014X5O1C,AIBRTGBN07D6A,3
215517,B0014X5O1C,A3FKGKUCI3DG9U,5
215518,B0014X5O1C,A3EFSLEMHNPP6A,3
215525,B0014X5O1C,A34W7QA4J5UTOR,4
215526,B0014X5O1C,ARTST8JB04TBC,4
215556,B00420R9GW,A1UQBFCERIP7VJ,4
215564,B0019FM29M,A1PI8VBCXXSGC7,5
215575,B0019FM29M,A1IU7S4HCK1XK0,5
215585,B0019FM29M,A22Z9R91N8L7IQ,5
215599,B0019FM29M,A28GRFVAA4DU5P,4
215601,B0019FM29M,A29VG90T649CSU,5
215610,B0019FM29M,A2CZ4OA313WSKS,3
215654,B0000DGFA9,A331TXDQ3NFCHG,1
215661,B0000DGFA9,AO09RWV40IX78,4
215685,B004WKSM3G,A1B6O7SAIYG2N0,5
215693,B00125PNMM,A3OXHLG6DIBRW8,5
215698,B000INOVMC,A2MIP3AQVSF2SS,1
215703,B000INOVMC,A31BD4RXCON7QO,4
215707,B0000DHWZH,A1IU7S4HCK1XK0,5
215713,B002W8N18Q,A2JP9E1H0SF392,3
215736,B008ADQV5C,A38RWVWOQPYJSA,4
215741,B002Z04ZNQ,A1WX42M589VAMQ,5
215745,B002Z04ZNQ,AO0HPTFIKQE9B,5
215750,B002Z04ZNQ,A1J2JXJLPXQOPS,4
215753,B002Z04ZNQ,AY12DBB0U420B,3
215775,B002Z04ZNQ,A1WG5SD91EWYXZ,5
215821,B002Z04ZNQ,A1DH3QDZX8Z7GO,2
215832,B001XUO9EE,A3EXWV8FNSSFL6,5
215864,B000EVPAXC,A2WLS1TTUUGJYU,5
215868,B000EVPAXC,AQLL2R1PPR46X,5
215871,B000EVPAXC,A33DKGANHQJSXC,5
215875,B000EVPAXC,A28GRFVAA4DU5P,1
215883,B0009P68KM,A3R4794K2RVU1S,4
215885,B0009P68KM,AQQLWCMRNDFGI,4
215889,B000GW0U66,A2XNJJ9TF70P4J,3
215894,B000GW0U66,A1TMAVN4CEM8U8,3
215896,B000GW0U66,A36WGHR8TO5DKT,2
215914,B004IJT8VG,A30X750M8V1XXW,4
215929,B004IJT8VG,A16KK3YHCWE29C,2
215934,B001BX4U2E,A1HH1DPK1ASVDN,4
215960,B0013HNFJC,A2YB7DLC3FOR7W,5
215961,B0013HNFJC,A3PSJEB2O37G8U,5
215962,B0013HNFJC,A2OOQ59V7YWYL1,1
215975,B0006MVRPE,A26A64X86VL1R4,5
215977,B0006MVRPE,A26A64X86VL1R4,5
216003,B001BORBMY,A39JF4NO5TYNNI,1
216005,B001BORBMY,AMQ1MEG334SAP,1
216006,B001BORBMY,A3VDQDVHDE4PYO,3
216007,B001BORBMY,AMQ1MEG334SAP,1
216008,B001BORBMY,AMQ1MEG334SAP,1
216031,B001BORBMY,A2IUBJJBH9PF9R,5
216046,B001BORBMY,A3OYPP8NRW7GFP,5
216049,B001BORBMY,A3S3L24L3MMDXR,5
216074,B001BORBMY,A88WK54WGJ15T,5
216075,B001BORBMY,A3VDQDVHDE4PYO,3
216090,B001BORBMY,AGPLJLVQ47QLT,5
216091,B001BORBMY,AGPLJLVQ47QLT,5
216108,B0034KSQTA,A35JPD8Q492FJC,5
216150,B001BORBM4,A39JF4NO5TYNNI,1
216152,B001BORBM4,AMQ1MEG334SAP,1
216153,B001BORBM4,A3VDQDVHDE4PYO,3
216154,B001BORBM4,AMQ1MEG334SAP,1
216155,B001BORBM4,AMQ1MEG334SAP,1
216178,B001BORBM4,A2IUBJJBH9PF9R,5
216193,B001BORBM4,A3OYPP8NRW7GFP,5
216196,B001BORBM4,A3S3L24L3MMDXR,5
216221,B001BORBM4,A88WK54WGJ15T,5
216222,B001BORBM4,A3VDQDVHDE4PYO,3
216237,B001BORBM4,AGPLJLVQ47QLT,5
216238,B001BORBM4,AGPLJLVQ47QLT,5
216266,B001EO5TWU,A2Y8IDC1FKGNJC,2
216278,B001EO5TWU,A175N19FS2B4J,4
216289,B001EO5TWU,A1UN5Q1FKH1ZT7,5
216309,B001LNLW5M,A3BBC8E7QT7N9I,5
216338,B001F0RJIA,A3RUMVZZ7W2E2S,5
216361,B001EO5TWA,AB0Y33G717HOU,5
216364,B001EO5TWA,A3F1G6UH4Y39X2,5
216367,B0039556K2,A2F7XE4EB2CRY2,5
216371,B0039556K2,A1T1YSCDW0PD25,3
216385,B0039556K2,A2F7XE4EB2CRY2,4
216397,B0039556K2,A2QB72NT6HE6WA,5
216401,B0039556K2,A2SZLNSI5KOQJT,5
216405,B0039556K2,A1T1YSCDW0PD25,4
216413,B0039556K2,A1GYEGLX3P2Y7P,4
216418,B0039556K2,A3OXHLG6DIBRW8,3
216438,B0039556K2,A1IH42TUIZ2XJL,1
216439,B0039556K2,A295LM2GOYD2SX,5
216444,B0039556K2,ABAHKMFEHT8K1,3
216446,B0039556K2,A2K3J2X8KDY47N,2
216447,B0039556K2,A13J57AACBVI5I,5
216448,B0039556K2,A13J57AACBVI5I,5
216453,B0039556K2,A2JE8OS1NN9YDB,5
216455,B0039556K2,A7EJERNB7IK3Z,1
216464,B0039556K2,A3PJZ8TU8FDQ1K,5
216474,B0039556K2,A2BUSR3U0RVFAM,4
216475,B0039556K2,A2Z4TQN4C4WSSB,5
216476,B0039556K2,A2Z4TQN4C4WSSB,5
216485,B0039556K2,A2KUUWP4ZZMOBP,5
216500,B0039556K2,A2TJG4N8LNJW23,4
216536,B0039556K2,A3T4UQRGKU4SPG,2
216544,B000VBWLEQ,A2XL6TZM34HFV3,5
216550,B001EPQ0K4,AAPPWNP9FWVWS,3
216556,B003KV4LRO,A2NI95Y8UNE85D,5
216564,B003KV4LRO,A3QA0BBQW08DLZ,4
216574,B000TBOHYA,A33PLZ7SD5MCG0,5
216659,B00176EPW0,A3T3S48UAVTUE9,5
216661,B0005ZHOUO,A2AOZQ3WTNVVOK,5
216665,B0005ZHOUO,A1Z54EM24Y40LL,5
216666,B0005ZHOUO,A2R6RA8FRBS608,4
216669,B002AIU2BM,A27NTHPTRXB766,5
216672,B002AIU2BM,A3W43ZV9NIVHCE,5
216705,B000Q92QIE,A2SH7OWE8QJYNC,5
216707,B000Q92QIE,A1J5HIF41ENSMZ,4
216715,B000Q92QIE,A2XNOB1T796Y6B,4
216725,B000Q92QIE,A1JFNZ4UAMEZN3,5
216732,B000Q92QIE,A1IL6W1NK05UW9,2
216737,B000Q92QIE,A18L1CVUIQRE9L,5
216747,B001IZM2NY,A2MUGFV2TDQ47K,5
216784,B001COJ860,A2PNOU7NXB1JE4,5
216789,B001COJ860,A3F3B1JPACN215,5
216796,B001COJ860,A1Q7A78VSQ5GQ4,5
216799,B001COJ860,A2IYLMDQGBB4VG,5
216804,B001COJ860,AUICIB1WWCAQ7,5
216807,B001COJ860,A2OWR5G2OAQF7C,5
216808,B001COJ860,ANUUF3N6B9NTA,2
216815,B008EG5ADY,A1TMAVN4CEM8U8,4
216816,B008EG5ADY,A20A9P8EJ5BREG,4
216818,B008EG5ADY,A1YJMG0QJXZLD4,3
216819,B008EG5ADY,A1ACM1CBGORBN1,4
216820,B008EG5ADY,A3NOBH42C7UI5M,3
216821,B008EG5ADY,A3T0EJIUQDEWNI,5
216827,B008EG5ADY,A1Z3XWG2W5GOHP,2
216829,B008EG5ADY,A3G5MOHY1U635N,4
216834,B008EG5ADY,A21VGNU5959O85,4
216837,B008EG5ADY,ADJ0G262H54GP,5
216843,B008EG5ADY,A3QVAKVRAH657N,5
216844,B008EG5ADY,A3SLC8F6VIWXIR,3
216847,B008EG5ADY,A2K1BVRREVIX0T,3
216848,B008EG5ADY,A2K3DB7X56UXLZ,4
216849,B008EG5ADY,A23GS4UGLQBG2V,4
216852,B008EG5ADY,A3I2WE58OUUEXG,5
216857,B008EG5ADY,A2KBFB6A2D7PNO,3
216862,B008EG5ADY,AORGKBNQZ83O8,4
216864,B008EG5ADY,A3P8ZDHC7XSKSE,4
216866,B008EG5ADY,A277GP2U2TXH51,4
216869,B008EG5ADY,A3TP31S61PPE3G,5
216871,B008EG5ADY,A73DFWJE0CGY6,5
216873,B008EG5ADY,A28X7NZ02016FO,4
216875,B008EG5ADY,ACAXV4V8PBCE3,5
216877,B008EG5ADY,A1HLJJ6MKZLR3Z,5
216880,B008EG5ADY,A3VZH0PWLQ9BB1,4
216882,B008EG5ADY,A20DDH4NT6Q1E8,4
216885,B008EG5ADY,A2KUUIJ52MWDAS,5
216886,B008EG5ADY,A2OCDK0BOW6UCY,4
216889,B008EG5ADY,A1VBDMNT6I8RE5,5
216892,B008EG5ADY,A2D7X9N3IV3S7B,5
216894,B008EG5ADY,A1UG4J8DEG9NVW,4
216896,B008EG5ADY,AVL5IDEE8YA3D,5
216898,B008EG5ADY,A2UQGGK8VJPUH5,5
216901,B008EG5ADY,A2WSAGFJSQC1YF,5
216905,B008EG5ADY,A1V1EP514B5H7Y,1
216906,B008EG5ADY,A1D9V11QUHXENQ,3
216908,B008EG5ADY,A91TB0WX94MHP,5
216914,B008EG5ADY,A1LJR5IS0B6ADX,5
216915,B008EG5ADY,AHIK7BUXFRMT8,4
216916,B008EG5ADY,A1KOYOE8O2F1J4,5
216945,B0029JFOVK,ABDCYK04CL6O4,5
216950,B004X8TGUK,A2OEUROGZDTXUJ,5
216951,B004X8TGUK,A36E68YOWHTIDN,5
216952,B004X8TGUK,ANUUF3N6B9NTA,5
216985,B000ESLJ62,A3TBTAX85OYRKP,4
217027,B000G6MBWI,A3UCO7B9HP42BG,5
217029,B000G6MBWI,A1WX42M589VAMQ,5
217032,B000G6MBWI,A1ZH9LWMX5UCFJ,5
217050,B000G6MBWI,A2ZCD6KO2YY9IZ,5
217058,B000G6MBWI,A228P3VH7SFBHG,2
217059,B000G6MBWI,A1AQ2W2R4SOVGN,1
217060,B000G6MBWI,A3NCTCNAUYCH6H,3
217076,B003X0TRGW,A2GC5JELY3N07V,4
217115,B000ESLJ6C,AI0NMYA3LKXW1,4
217198,B000ESLJ6C,A29NQI0OT0Q81S,5
217227,B00317CWJ6,A3O1I3KB7L1R9S,5
217229,B000HBY6KC,A2YKWYC3WQJX5J,4
217289,B005CJSECA,AGEKVD8JPZQMT,3
217292,B001M074NI,AK0CENM3LUM28,5
217302,B001M074NI,A1L7R2764ED46Y,5
217306,B001M074NI,A9101KNY0S3H2,2
217316,B0040KEJQW,A29SDTTPMASNVN,5
217325,B001GVIRMK,A17HMM1M7T9PJ1,5
217326,B001GVIRMK,A2VBTN6ZR67YOF,5
217345,7310172101,A2Z7T96L8XQKOG,5
217348,7310172101,A18UVHCREY2RE2,5
217360,7310172101,A29JUMRL1US6YP,5
217370,7310172101,ADXXVGRCGQQUO,5
217382,7310172101,AJD41FBJD9010,5
217383,7310172101,AJD41FBJD9010,5
217384,7310172101,AJD41FBJD9010,5
217393,7310172101,A39FLPUWTNESK0,5
217419,7310172101,AJD41FBJD9010,5
217425,7310172101,A34BRSDS9MJXTZ,4
217428,7310172101,A2EDWI5EGP4V9N,4
217453,7310172101,AJD41FBJD9010,5
217454,7310172101,AK0CENM3LUM28,5
217458,7310172101,AJD41FBJD9010,5
217463,7310172101,A1YHXGV6GC51IM,5
217477,7310172101,A30M06JH5R1831,5
217500,7310172101,A1WZWIME0UDS0M,5
217510,B007TG65KM,A1YUL9PCJR3JTY,5
217512,B00472RQHM,AIQDUKFB4X38M,4
217514,B0006UIJE8,A3FKGKUCI3DG9U,5
217522,B0052BRW6C,A2F0PCVFFG3PQZ,5
217524,B0086VJ092,A3CG93783LP0FO,4
217545,B000FVO8QG,A6KL17KKN0A5L,5
217551,B0002DJNNK,A59128KLN4BQK,5
217557,B0002DJNNK,AYQ8RLE0K6RU8,4
217558,B0002DJNNK,AYQ8RLE0K6RU8,4
217559,B0002DJNNK,AYQ8RLE0K6RU8,4
217586,B000N8OLCC,A3BTL4FV6ODKAT,5
217598,B000LQLV7E,A1TJT6GXDGNN8Q,3
217599,B000LQLV7E,A1RJUXDK64O91A,5
217605,B000LQLV7E,A2OEUROGZDTXUJ,5
217611,B000LQLV7E,A3E5KPDJ9OMGL3,5
217654,B000SWTKV0,AZ4T61QUJHA9E,5
217667,B000SWTKV0,AUOJEXT54C9TS,5
217680,B000SWTKV0,AIQDUKFB4X38M,4
217711,B000CQG87Q,A2B73MUGLPB65O,5
217719,B000CQG87Q,A1Z54EM24Y40LL,5
217729,B000CQG87Q,AQXJM6TILVEDY,5
217731,B000CQG87Q,A1SO1PGDNVMLXC,5
217735,B000CQG87Q,A3EIBXNQNZFP9J,5
217742,B000CQG87Q,ASFW4ZMNZJKDA,5
217760,B000CQG87Q,A38OCDJQOAQ2XG,5
217772,B000CQG87Q,AINMG64N0CBEG,2
217778,B000CQG87Q,A2IYLMDQGBB4VG,3
217781,B000CQG87Q,A42CJC66XO0H7,3
217784,B000CQG87Q,A3FY3H6F4249E0,5
217787,B000CQG87Q,A2OWR5G2OAQF7C,4
217794,B000CQG87Q,A1SO1PGDNVMLXC,3
217795,B000CQG87Q,A1YUL9PCJR3JTY,3
217800,B000CQG87Q,A1YUL9PCJR3JTY,4
217802,B000CQG87Q,A2V18JN5XI2GOB,4
217804,B000CQG87Q,A1SO1PGDNVMLXC,5
217806,B000CQG87Q,A3FY3H6F4249E0,5
217809,B000CQG87Q,A39EW9DLVX70B9,4
217813,B000CQG87Q,A1YJMG0QJXZLD4,4
217815,B000CQG87Q,A3IB4KSHNHTDYS,5
217816,B000CQG87Q,A1YUL9PCJR3JTY,5
217817,B000CQG87Q,A42CJC66XO0H7,5
217818,B000CQG87Q,A3FY3H6F4249E0,5
217821,B000CQG87Q,A42CJC66XO0H7,5
